source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,Column1
Twitter for iPhone,Thank you to Sue Kruczek who lost her wonderful and talented son Nick to the Opioid scourge for your kind words while on @foxandfriends. We are fighting this terrible epidemic hard - Nick will not have died in vain!,2/12/2018,16854,87081,FALSE,9.63034E+17,130
Twitter for iPhone,The journey to #MAGA began @CPAC 2011 and the opportunity to reconnect with friends and supporters is something I look forward to every year. See you at #CPAC2018!,2/12/2018,14387,67800,FALSE,9.63153E+17,130
Twitter for iPhone,Our infrastructure plan has been put forward and has received great reviews by everyone except of course the Democrats. After many years we have taken care of our Military now we have to fix our roads bridges tunnels airports and more. Bipartisan make deal Dems?,2/13/2018,22903,105996,FALSE,9.63363E+17,130
Twitter for iPhone,Negotiations on DACA have begun. Republicans want to make a deal and Democrats say they want to make a deal. WouldnÉ??t it be great if we could finally after so many years solve the DACA puzzle. This will be our last chance there will never be another opportunity! March 5th.,2/13/2018,22659,107190,FALSE,9.63365E+17,130
Media Studio,As we come together to celebrate the extraordinary contributions of African-Americans to our nation our thoughts turn to the heroes of the civil rights movement whose courage and sacrifice have inspired us all. Proclamation: https://t.co/Sw1iGIJgWV https://t.co/Nx0AEKZy5p,2/14/2018,15026,65423,FALSE,9.63839E+17,131
Twitter for iPad,Today I was honored to be joined by Republicans and Democrats from both the House and Senate as well as members of my Cabinet - to discuss the urgent need to rebuild and restore AmericaÉ??s depleted infrastructure. https://t.co/8ByoQJsjTT https://t.co/BVBRDvHfcC,2/14/2018,11359,56369,FALSE,9.63853E+17,131
Twitter for iPhone,My prayers and condolences to the families of the victims of the terrible Florida shooting. No child teacher or anyone else should ever feel unsafe in an American school.,2/14/2018,39628,174183,FALSE,9.63878E+17,131
Twitter for iPhone,Just spoke to Governor Rick Scott. We are working closely with law enforcement on the terrible Florida school shooting.,2/14/2018,19524,111834,FALSE,9.63879E+17,131
Twitter for iPhone,So many signs that the Florida shooter was mentally disturbed even expelled from school for bad and erratic behavior. Neighbors and classmates knew he was a big problem. Must always report such instances to authorities again and again!,2/15/2018,21034,89553,FALSE,9.6411E+17,131
Twitter for iPhone,While the Republicans and Democrats in Congress are working hard to come up with a solution to DACA they should be strongly considering a system of Merit Based Immigration so that we will have the people ready willing and able to help all of those companies moving into the USA!,2/15/2018,20824,101611,FALSE,9.64152E+17,131
Media Studio,In times of tragedy the bonds that sustain us are those of family faith community and country. These bonds are stronger than the forces of hatred and evil - and these bonds grow even stronger in the hours of our greatest need. https://t.co/bu140nscez https://t.co/OoTXMCSexB,2/15/2018,19798,82917,FALSE,9.64191E+17,131
Twitter for iPad,RT @SpoxDHS: Schumer-Rounds-Collins destroys the ability of @DHSgov to enforce immigration laws creating a mass amnesty for over 10 millioÉ??,2/15/2018,8066,0,TRUE,9.64218E+17,131
Twitter for iPad,The Schumer-Rounds-Collins immigration bill would be a total catastrophe. @DHSgov says it would be É??the end of immigration enforcement in America.É?ù It creates a giant amnesty (including for dangerous criminals) doesnÉ??t build the wall expands chain migration keeps the visa...,2/15/2018,20217,72748,FALSE,9.64219E+17,131
Twitter for iPad,...lottery continues deadly catch-and-release and bars enforcement even for FUTURE illegal immigrants. Voting for this amendment would be a vote AGAINST law enforcement and a vote FOR open borders. If Dems are actually serious about DACA they should support the Grassley bill!,2/15/2018,15403,60476,FALSE,9.64219E+17,131
Twitter for iPhone,Presidential Proclamation Honoring the Victims of the Tragedy in Parkland Florida: https://t.co/RTQWAKiSnR https://t.co/Nhs32bm5zB,2/15/2018,13721,62248,FALSE,9.64233E+17,131
Twitter for iPhone,I will be leaving for Florida today to meet with some of the bravest people on earth - but people whose lives have been totally shattered. Am also working with Congress on many fronts.,2/16/2018,20063,120806,FALSE,9.64509E+17,131
Twitter for iPhone,Cannot believe how BADLY DACA recipients have been treated by the Democrats...totally abandoned! Republicans are still working hard.,2/16/2018,22121,97968,FALSE,9.64512E+17,131
Twitter for iPhone,Russia started their anti-US campaign in 2014 long before I announced that I would run for President. The results of the election were not impacted. The Trump campaign did nothing wrong - no collusion!,2/16/2018,37537,142549,FALSE,9.64595E+17,131
Twitter for iPhone,Our entire Nation w/one heavy heart continues to pray for the victims &amp; their families in Parkland FL. To teachers law enforcement first responders &amp; medical professionals who responded so bravely in the face of danger: We THANK YOU for your courage! https://t.co/3yJsrebZMG https://t.co/ti791dENTy,2/17/2018,24979,118937,FALSE,9.64724E+17,132
Twitter for iPhone,Melania and I met such incredible people last night in Broward County Florida. Will never forget them or the evening!,2/17/2018,14889,97631,FALSE,9.64939E+17,132
Twitter for iPhone,É??Charges Deal Don A Big WinÉ?ù written by Michael Goodwin of the @nypost succinctly states that É??the Russians had no impact on the election results.É?ù There was no Collusion with the Trump Campaign. É??She lost the old-fashioned way by being a terrible candidate. Case closed.É?ù,2/17/2018,19081,71636,FALSE,9.64944E+17,132
Twitter for iPhone,Deputy A.G. Rod Rosenstein stated at the News Conference: É??There is no allegation in the indictment that any American was a knowing participant in this illegal activity. There is no allegation in the indictment that the charged conduct altered the outcome of the 2016 election.,2/17/2018,22109,90919,FALSE,9.64947E+17,132
Twitter for iPhone,Funny how the Fake News Media doesnÉ??t want to say that the Russian group was formed in 2014 long before my run for President. Maybe they knew I was going to run even though I didnÉ??t know!,2/17/2018,25846,106657,FALSE,9.64949E+17,132
Twitter for iPhone,The Fake News Media never fails. Hard to ignore this fact from the Vice President of Facebook Ads Rob Goldman! https://t.co/XGC7ynZwYJ,2/17/2018,18955,61184,FALSE,9.64955E+17,132
Twitter for iPhone,É??I have seen all of the Russian ads and I can say very definitively that swaying the election was *NOT* the main goal.É?ùRob GoldmanVice President of Facebook Ads https://t.co/A5ft7cGJkE,2/17/2018,17343,58784,FALSE,9.64957E+17,132
Twitter for iPhone,Just like they donÉ??t want to solve the DACA problem why didnÉ??t the Democrats pass gun control legislation when they had both the House &amp; Senate during the Obama Administration. Because they didnÉ??t want to and now they just talk!,2/17/2018,32632,123942,FALSE,9.65009E+17,132
Twitter for iPhone,Very sad that the FBI missed all of the many signals sent out by the Florida school shooter. This is not acceptable. They are spending too much time trying to prove Russian collusion with the Trump campaign - there is no collusion. Get back to the basics and make us all proud!,2/18/2018,37539,150272,FALSE,9.65076E+17,132
Twitter for iPhone,General McMaster forgot to say that the results of the 2016 election were not impacted or changed by the Russians and that the only Collusion was between Russia and Crooked H the DNC and the Dems. Remember the Dirty Dossier Uranium Speeches Emails and the Podesta Company!,2/18/2018,27353,97475,FALSE,9.65079E+17,132
Twitter for iPhone,Never gotten over the fact that Obama was able to send $1.7 Billion Dollars in CASH to Iran and nobody in Congress the FBI or Justice called for an investigation!,2/18/2018,38561,125367,FALSE,9.65195E+17,132
Twitter for iPhone,Finally LiddleÉ?? Adam Schiff the leakinÉ?? monster of no control is now blaming the Obama Administration for Russian meddling in the 2016 Election. He is finally right about something. Obama was President knew of the threat and did nothing. Thank you Adam!,2/18/2018,28756,109479,FALSE,9.652E+17,132
Twitter for iPhone,I never said Russia did not meddle in the election I said É??it may be Russia or China or another country or group or it may be a 400 pound genius sitting in bed and playing with his computer.É?ù The Russian É??hoaxÉ?ù was that the Trump campaign colluded with Russia - it never did!,2/18/2018,31902,127674,FALSE,9.65203E+17,132
Twitter for iPhone,Now that Adam Schiff is starting to blame President Obama for Russian meddling in the election he is probably doing so as yet another excuse that the Democrats lead by their fearless leader Crooked Hillary Clinton lost the 2016 election. But wasnÉ??t I a great candidate?,2/18/2018,19982,90850,FALSE,9.65205E+17,132
Twitter for iPhone,RT @mike_pence: Big night. Largest-ever Dallas County GOP Reagan Day Dinner. As I told the crowd under President @realDonaldTrump: PromiseÉ??,2/18/2018,12903,0,TRUE,9.65208E+17,132
Twitter for iPhone,If it was the GOAL of Russia to create discord disruption and chaos within the U.S. then with all of the Committee Hearings Investigations and Party hatred they have succeeded beyond their wildest dreams. They are laughing their asses off in Moscow. Get smart America!,2/18/2018,33470,119343,FALSE,9.65212E+17,132
Twitter for iPhone,The Fake News of big ratings loser CNN. https://t.co/rYsv90cnvs,2/18/2018,19952,77581,FALSE,9.65221E+17,132
Twitter for iPhone,Great Pollster John McLaughlin now has the GOP up in the Generic Congressional Ballot. Big gain over last 4 weeks. I guess people are loving the big Tax Cuts given them by the Republicans the Cuts the Dems want to take away. We need more Republicans!,2/18/2018,22102,97858,FALSE,9.65223E+17,132
Twitter for iPhone,Thank you to KenStarr former Independent Counsel Whitewater for your insight and powerful words on FISA abuse Russian meddling etc. Really great interview with @MariaBartiromo,2/18/2018,18162,78050,FALSE,9.65272E+17,132
Twitter for iPhone,My great friends from NASCAR are having their big race today The Daytona 500. Brian France and the France family are special people. Enjoy the race!,2/18/2018,15736,102818,FALSE,9.65303E+17,132
Twitter for iPhone,Just watched a very insecure Oprah Winfrey who at one point I knew very well interview a panel of people on 60 Minutes. The questions were biased and slanted the facts incorrect. Hope Oprah runs so she can be exposed and defeated just like all of the others!,2/19/2018,34938,155057,FALSE,9.65443E+17,132
Twitter for iPhone,Have a great but very reflective PresidentÉ??s Day!,2/19/2018,24199,145378,FALSE,9.65582E+17,132
Twitter for iPhone,Obama was President up to and beyond the 2016 Election. So why didnÉ??t he do something about Russian meddling?,2/19/2018,22506,91939,FALSE,9.65676E+17,132
Twitter for iPhone,.@MittRomney has announced he is running for the Senate from the wonderful State of Utah. He will make a great Senator and worthy successor to @OrrinHatch and has my full support and endorsement!,2/20/2018,9478,55145,FALSE,9.65773E+17,133
Twitter for iPhone,The U.S. economy is looking very good in my opinion even better than anticipated. Companies are pouring back into our country reversing the long term trend of leaving. The unemployment numbers are looking great and Regulations &amp; Taxes have been massively Cut! JOBS JOBS JOBS,2/20/2018,25497,121360,FALSE,9.65775E+17,133
Twitter for iPhone,É??The Faith of Donald TrumpÉ?ù a book just out by David Brody and Scott Lamb is a very interesting read. Enjoy!,2/20/2018,13359,68659,FALSE,9.6578E+17,133
Twitter for iPhone,Thank you to @foxandfriends for the great timeline on all of the failures the Obama Administration had against Russia including Crimea Syria and so much more. We are now starting to win again!,2/20/2018,14796,66656,FALSE,9.65925E+17,133
Twitter for iPhone,É??There is no serious person out there who would suggest somehow that you could even rig AmericaÉ??s elections thereÉ??s no evidence that that has happened in the past or that it will happen this time and so IÉ??d invite Mr. Trump to stop whining and make his case to get votes.É?ù .....,2/20/2018,17604,68201,FALSE,9.65928E+17,133
Twitter for iPhone,....The President Obama quote just before election. ThatÉ??s because he thought Crooked Hillary was going to win and he didnÉ??t want to É??rock the boat.É?ù When I easily won the Electoral College the whole game changed and the Russian excuse became the narrative of the Dems.,2/20/2018,20911,85801,FALSE,9.65931E+17,133
Twitter for iPhone,Republicans are now leading the Generic Poll perhaps because of the popular Tax Cuts which the Dems want to take away. Actually they want to raise you taxes substantially. Also they want to do nothing on DACA RÉ??s want to fix!,2/20/2018,17298,82426,FALSE,9.65933E+17,133
Twitter for iPhone,Matt Schlapp and CPAC are getting ready for another exciting event. Big difference from those days when President Obama held the White House. YouÉ??ve come a long way Matt!,2/20/2018,10259,51886,FALSE,9.65935E+17,133
Twitter for iPhone,Hope Republicans in the Great State of Pennsylvania challenge the new É??pushedÉ?ù Congressional Map all the way to the Supreme Court if necessary. Your Original was correct! DonÉ??t let the Dems take elections away from you so that they can raise taxes &amp; waste money!,2/20/2018,20418,79620,FALSE,9.65937E+17,133
Twitter for iPhone,I have been much tougher on Russia than Obama just look at the facts. Total Fake News!,2/20/2018,16422,78450,FALSE,9.65944E+17,133
Twitter for iPhone,A woman I donÉ??t know and to the best of my knowledge never met is on the FRONT PAGE of the Fake News Washington Post saying I kissed her (for two minutes yet) in the lobby of Trump Tower 12 years ago. Never happened! Who would do this in a public space with live security......,2/20/2018,21924,96950,FALSE,9.65968E+17,133
Twitter for iPhone,....cameras running. Another False Accusation. Why doesnÉ??t @washingtonpost report the story of the women taking money to make up stories about me? One had her home mortgage paid off. Only @FoxNews so reported...doesnÉ??t fit the Mainstream Media narrative.,2/20/2018,19921,79701,FALSE,9.65972E+17,133
Twitter for iPhone,"Main Street is BOOMING thanks to our incredible TAX CUT and Reform law. ""This shows small-business owners are more than just optimistic they are ready to grow their businesses."" https://t.co/w9aw68UwOj",2/20/2018,17650,75096,FALSE,9.66007E+17,133
Twitter for iPhone,Bad ratings @CNN &amp; @MSNBC got scammed when they covered the anti-Trump Russia rally wall-to-wall. They probably knew it was Fake News but because it was a rally against me they pushed it hard anyway. Two really dishonest newscasters but the public is wise!,2/21/2018,22599,95647,FALSE,9.66117E+17,133
Twitter for iPhone,So true thank you! https://t.co/9TTXlfokYz,2/21/2018,22068,98451,FALSE,9.66119E+17,133
Twitter for iPhone,@CNN @MSNBC Whether we are Republican or Democrat we must now focus on strengthening Background Checks!,2/21/2018,16286,81783,FALSE,9.6612E+17,133
Twitter for iPhone,Question: If all of the Russian meddling took place during the Obama Administration right up to January 20th why arenÉ??t they the subject of the investigation? Why didnÉ??t Obama do something about the meddling? Why arenÉ??t Dem crimes under investigation? Ask Jeff Session!,2/21/2018,6336,21118,FALSE,9.66312E+17,133
Twitter for iPhone,The GREAT Billy Graham is dead. There was nobody like him! He will be missed by Christians and all religions. A very special man.,2/21/2018,30013,150995,FALSE,9.66317E+17,133
Twitter for iPhone,Question: If all of the Russian meddling took place during the Obama Administration right up to January 20th why arenÉ??t they the subject of the investigation? Why didnÉ??t Obama do something about the meddling? Why arenÉ??t Dem crimes under investigation? Ask Jeff Sessions!,2/21/2018,32599,116664,FALSE,9.66322E+17,133
Media Studio,Yesterday it was my great honor to recognize extraordinary Law Enforcement Officers and First Responders and to award them the the highest possible decoration for bravery by public safety officers the Medal of Valor. #AmericanHeroes https://t.co/em0wBbvy5P,2/21/2018,15164,74572,FALSE,9.66377E+17,133
Twitter for iPhone,.@FLOTUS Melania and I join millions of people around the world in mourning the passing of Billy Graham. Our prayers are with his children grandchildren great-grandchildren and all who worked closely with Reverend Graham in his lifelong ministry. https://t.co/e1697tcyaI,2/21/2018,18319,83998,FALSE,9.6642E+17,133
Twitter for iPhone,I will always remember the time I spent today with courageous students teachers and families. So much love in the midst of so much pain. We must not let them down. We must keep our children safe!!Full Listening Session: https://t.co/x5VenyQX5p https://t.co/CAPfX5odIp,2/22/2018,23859,105893,FALSE,9.66488E+17,133
Twitter for iPhone,I never said É??give teachers gunsÉ?ù like was stated on Fake News @CNN &amp; @NBC. What I said was to look at the possibility of giving É??concealed guns to gun adept teachers with military or special training experience - only the best. 20% of teachers a lot would now be able to,2/22/2018,22591,88821,FALSE,9.6665E+17,133
Twitter for iPhone,....immediately fire back if a savage sicko came to a school with bad intentions. Highly trained teachers would also serve as a deterrent to the cowards that do this. Far more assets at much less cost than guards. A É??gun freeÉ?ù school is a magnet for bad people. ATTACKS WOULD END!,2/22/2018,22606,102412,FALSE,9.66654E+17,133
Twitter for iPhone,....History shows that a school shooting lasts on average 3 minutes. It takes police &amp; first responders approximately 5 to 8 minutes to get to site of crime. Highly trained gun adept teachers/coaches would solve the problem instantly before police arrive. GREAT DETERRENT!,2/22/2018,29799,125596,FALSE,9.66657E+17,133
Twitter for iPhone,....If a potential É??sicko shooterÉ?ù knows that a school has a large number of very weapons talented teachers (and others) who will be instantly shooting the sicko will NEVER attack that school. Cowards wonÉ??t go there...problem solved. Must be offensive defense alone wonÉ??t work!,2/22/2018,25911,107160,FALSE,9.6666E+17,133
Twitter for iPhone,I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and end sale of Bump Stocks! Congress is in a mood to finally do something on this issue - I hope!,2/22/2018,37180,186469,FALSE,9.66662E+17,133
Twitter for iPhone,What many people donÉ??t understand or donÉ??t want to understand is that Wayne Chris and the folks who work so hard at the @NRA are Great People and Great American Patriots. They love our Country and will do the right thing.                  MAKE AMERICA GREAT AGAIN!,2/22/2018,22790,92822,FALSE,9.66682E+17,133
Twitter for iPhone,Will be meeting with Lawmakers today at 11:30 A.M. to discuss School Safety.  Next week it will be with our NationÉ??s Governors. ItÉ??s been many years of all talk no action. WeÉ??ll get it done!,2/22/2018,19752,106094,FALSE,9.66687E+17,133
Media Studio,On behalf of an entire Nation CONGRATULATIONS to the U.S. Women's Hockey Team on winning the GOLD! #GoTeamUSA #Olympics https://t.co/3cUZwLVGua,2/22/2018,18326,103358,FALSE,9.66712E+17,133
Twitter for iPhone,Today it was my great honor to host a School Safety Roundtable at the @WhiteHouse with State and local leaders law enforcement officers and education officials.There is nothing more important than protecting our children. They deserve to be safe and we will deliver! https://t.co/WhC2AxgWXO,2/22/2018,18621,83274,FALSE,9.66766E+17,133
Twitter for iPhone,É??School shooting survivor says he quit @CNN Town Hall after refusing scripted question.É?ù @TuckerCarlson. Just like so much of CNN Fake News. ThatÉ??s why their ratings are so bad! MSNBC may be worse.,2/23/2018,32011,113224,FALSE,9.66847E+17,134
Twitter for iPhone,MS-13 gang members are being removed by our Great ICE and Border Patrol Agents by the thousands but these killers come back in from El Salvador and through Mexico like water. El Salvador just takes our money and Mexico must help MORE with this problem. We need The Wall!,2/23/2018,28423,125750,FALSE,9.66998E+17,134
Twitter for iPhone,CPAC Today!,2/23/2018,7832,47061,FALSE,9.67022E+17,134
Twitter for iPhone,My daughter Ivanka just arrived in South Korea. We cannot have a better or smarter person representing our country.,2/23/2018,14510,98737,FALSE,9.67023E+17,134
Twitter for iPhone,For those of you who are still interested the Democrats have totally forgotten about DACA. Not a lot of interest on this subject from them!,2/23/2018,24830,98027,FALSE,9.67024E+17,134
Twitter for iPhone,After years of rebuilding OTHER nations we are finally rebuilding OUR nation - and we are restoring our confidence and our pride! #CPAC2018 https://t.co/rD9oTU8iex,2/23/2018,16019,69607,FALSE,9.67083E+17,134
Twitter for iPhone,We salute our great American flag we put our hands on our hearts for the pledge of Allegiance and we all PROUDLY STAND for the National Anthem. #CPAC2018 https://t.co/qGKW2xGjP0,2/23/2018,18212,76989,FALSE,9.67084E+17,134
Twitter for iPhone,Our nationÉ??s motto is IN GOD WE TRUST. This week our nation lost an incredible leader who devoted his life to helping us understand what those words really mean. We will never forget the historic crowds the voice the energy and the profound faith of Billy Graham! #CPAC2018 https://t.co/5GDh7Jonkv,2/23/2018,20874,85902,FALSE,9.67085E+17,134
Twitter for iPhone,Today @FLOTUS Melania and I were honored to welcome Prime Minister @TurnbullMalcolm and Mrs. Turnbull of Australia to the @WhiteHouse!???ß???????????ßPress Conference: https://t.co/rKokJGRsgu https://t.co/PkJUw8x9jb,2/23/2018,8994,47602,FALSE,9.67147E+17,134
Twitter for iPhone,Thank you to the great men and women of the United States @SecretService for a job well done!,2/23/2018,15608,87142,FALSE,9.67169E+17,134
Twitter for iPhone,So true Wayne and Lowest black unemployment in history! https://t.co/gDxxJdZQUm,2/24/2018,20535,81402,FALSE,9.67389E+17,134
Twitter for iPhone,RT @realDonaldTrump: I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and endÉ??,2/24/2018,37160,0,TRUE,9.6739E+17,134
Twitter for iPhone,Armed Educators (and trusted people who work within a school) love our students and will protect them. Very smart people. Must be firearms adept &amp; have annual training. Should get yearly bonus. Shootings will not happen again - a big &amp; very inexpensive deterrent. Up to States.,2/24/2018,20955,86414,FALSE,9.67473E+17,134
Twitter for iPhone,Democrat judges have totally redrawn election lines in the great State of Pennsylvania. @FoxNews. This is very unfair to Republicans and to our country as a whole. Must be appealed to the United States Supreme Court ASAP!,2/24/2018,22690,80461,FALSE,9.67493E+17,134
Twitter for iPhone,Unemployment claims are at the lowest level since 1973. Much of this has to do with the massive cutting of unnecessary and job killing Regulations!,2/24/2018,16109,74829,FALSE,9.67506E+17,134
Twitter for iPhone,Dems are no longer talking DACA! É??Out of sight out of mindÉ?ù they say. DACA beneficiaries should not be happy. Nancy Pelosi truly doesnÉ??t care about them. Republicans stand ready to make a deal!,2/24/2018,22652,94448,FALSE,9.67509E+17,134
Twitter for iPhone,BIG CPAC STRAW POLL RESULTS: 93% APPROVE OF THE JOB PRESIDENT TRUMP IS DOING (Thank you!). 50% say President Trump should Tweet MORE or SAME (funny!). 79% say Republicans in Congress should do a better job of working with President Trump (starting to happen).,2/24/2018,25570,99968,FALSE,9.67526E+17,134
Twitter for iPhone,The Democrat memo response on government surveillance abuses is a total political and legal BUST. Just confirms all of the terrible things that were done. SO ILLEGAL!,2/24/2018,20911,83203,FALSE,9.67539E+17,134
Twitter for iPhone,Dem Memo: FBI did not disclose who the clients were - the Clinton Campaign and the DNC. Wow!,2/24/2018,21940,80551,FALSE,9.6754E+17,134
Twitter for iPhone,É??Russians had no compromising information on Donald TrumpÉ?ù @FoxNews  Of course not because there is none and never was. This whole Witch Hunt is an illegal disgrace...and Obama did nothing about Russia!,2/24/2018,19471,74190,FALSE,9.67546E+17,134
Twitter for iPhone,É??Congressman Schiff omitted and distorted key factsÉ?ù @FoxNews  So what else is new. He is a total phony!,2/25/2018,19619,77192,FALSE,9.67564E+17,134
Twitter for iPhone,I will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. Enjoy!,2/25/2018,8673,50149,FALSE,9.67565E+17,134
Twitter for iPhone,"RT @FoxNews: President @realDonaldTrump on DACA: ""I'm the one that's pushing DACA and the Democrats are nowhere to be found."" https://t.co/É??",2/25/2018,13616,0,TRUE,9.67598E+17,134
Twitter for iPhone,"RT @FoxNews: President @realDonaldTrump on Dem FISA memo: ""A lot of bad things happened on the other side not on this side but the otherÉ??",2/25/2018,14823,0,TRUE,9.67598E+17,134
Twitter for iPhone,RT @VollrathTammie: @realDonaldTrump @FoxNews https://t.co/sERi7Vyh5I,2/25/2018,7618,0,TRUE,9.67609E+17,134
Twitter for iPhone,RT @WhiteHouse: Merit-based immigration reform will benefit American workers and relieve the strain imposed by our current system on FederaÉ??,2/25/2018,14056,0,TRUE,9.67848E+17,134
Twitter for iPhone,É??HeÉ??s got a very good point. Somebody in the Justice Department has a treasure trove of evidence of Mrs. ClintonÉ??s criminality at her own hands or through others that ought to be investigated. I fully agree with the President on that.É?ù @judgenapolitano on @marthamaccallum Show,2/27/2018,19756,69464,FALSE,9.68456E+17,135
Twitter for iPhone,É??IÉ??ve been skeptical about the collusion and obstruction claims for the last year. I just donÉ??t see the evidence....in terms of the collusion itÉ??s all a bit implausible based on the evidence we have.É?ù  Jonathan Turley on @FoxNews,2/27/2018,14848,65604,FALSE,9.68463E+17,135
Twitter for iPhone,É??WeÉ??ve seen NO EVIDENCE OF COLLUSION....I have seen nothing the firing of James Comey and all of the aftermath that suggests that the President has obstructed justice because heÉ??s exercising his power as the President of the U.S. I just donÉ??t see it.É?ù  Judge Ken Starr,2/27/2018,23576,92849,FALSE,9.68467E+17,135
Twitter for iPhone,WITCH HUNT!,2/27/2018,24267,94475,FALSE,9.68468E+17,135
Twitter for iPhone,I want to encourage all of my many Texas friends to vote in the primary for Governor Greg Abbott Senator Ted Cruz Lt. Gov. Dan Patrick and Attorney General Ken Paxton. They are helping me to Make America Great Again! Vote early or on March 6th.,2/27/2018,29452,106481,FALSE,9.68549E+17,135
Twitter for iPhone,É??American consumers are the most confident they've been since 2000....A strong job market is boosting confidence. The unemployment rate has stayed at a 17-year low.É?ù https://t.co/aL7aVoR7XC,2/27/2018,13566,57933,FALSE,9.68551E+17,135
Twitter for iPhone,Texas LC George P. Bush backed me when it wasnÉ??t the politically correct thing to do and I back him now. Also AC Sid Miller has been with me from the beginning he is É??TrumpÉ??s Man in Texas.É?ù Also support Comptroller Glenn Hegar and Railroad Commissioner Christi Craddick.,2/27/2018,15591,65317,FALSE,9.68621E+17,135
Twitter for iPhone,.@SenatorWicker of Mississippi has been a great supporter and incredible help in getting our massive Tax Cut Bill done and approved. Also big help on cutting regs. I am with him in his re-election all the way!,2/27/2018,12170,50474,FALSE,9.68621E+17,135
Twitter for iPhone,Such a beautiful map thank you! https://t.co/FyQdgKvsRO,2/28/2018,17041,71290,FALSE,9.68702E+17,135
Twitter for iPhone,Big legal win today. U.S. judge sided with the Trump Administration and rejected the attempt to stop the government from building a great Border Wall on the Southern Border. Now this important project can go forward!,2/28/2018,23735,100927,FALSE,9.68704E+17,135
Twitter for iPhone,The Heritage Foundation has just stated that 64% of the Trump Agenda is already done faster than even Ronald Reagan. É??WeÉ??re blown awayÉ?ù said Thomas Binion of Heritage President Trump É??is very active very conservative and very effective. Huge volume &amp; spectrum of issues.É?ù,2/28/2018,23665,94791,FALSE,9.68819E+17,135
Twitter for iPhone,I have decided that sections of the Wall that California wants built NOW will not be built until the whole Wall is approved. Big victory yesterday with ruling from the courts that allows us to proceed. OUR COUNTRY MUST HAVE BORDER SECURITY!,2/28/2018,22435,101499,FALSE,9.68826E+17,135
Twitter for iPhone,45 year low on illegal border crossings this year. Ice and Border Patrol Agents are doing a great job for our Country. MS-13 thugs being hit hard.,2/28/2018,21076,112466,FALSE,9.6885E+17,135
Twitter for iPhone,Why is A.G. Jeff Sessions asking the Inspector General to investigate potentially massive FISA abuse. Will take forever has no prosecutorial power and already late with reports on Comey etc. IsnÉ??t the I.G. an Obama guy? Why not use Justice Department lawyers? DISGRACEFUL!,2/28/2018,25454,90393,FALSE,9.68857E+17,135
Twitter for iPhone,Today in the center of this great Chamber lies Billy Graham É?? an Ambassador for Christ who reminded the world of the power of prayer and the gift of GodÉ??s grace. https://t.co/5aMh8nFPJW,2/28/2018,17637,75066,FALSE,9.68896E+17,135
Twitter for iPhone,Starting at a small Bible School in Florida Billy Graham soon led a nationwide revival. From a large tent in Los Angeles to one hundred thousand people in a single day at Yankee Stadium to more than two million people at Madison Square Garden over sixteen weeks in 1957... https://t.co/z1vvAemlBP,2/28/2018,14381,66631,FALSE,9.68918E+17,135
Twitter for iPhone,Today we honor Billy Graham as only three private citizens before him have been honored. We say a prayer for our country: that all across this land the Lord will raise up men and women like Billy Graham to spread a message of love and hope to every precious child of God. https://t.co/EM4lZUZpX9,2/28/2018,17341,73093,FALSE,9.68924E+17,135
Media Studio,It was an honor to welcome bipartisan members of Congress for a discussion on SAFE schools and SAFE communities. As we continue to mourn the loss of so many precious young lives in Parkland we are determined to turn our grief into action. Full meeting: https://t.co/tbl94sCM01 https://t.co/TmUMusoR9x,2/28/2018,11747,53608,FALSE,9.68963E+17,135
Twitter for iPhone,Many ideas some good &amp; some not so good emerged from our bipartisan meeting on school safety yesterday at the White House. Background Checks a big part of conversation. Gun free zones are proven targets of killers. After many years a Bill should emerge. Respect 2nd Amendment!,3/1/2018,17417,79666,FALSE,9.69179E+17,136
Twitter for iPhone,Our Steel and Aluminum industries (and many others) have been decimated by decades of unfair trade and bad policy with countries from around the world. We must not let our country companies and workers be taken advantage of any longer. We want free fair and SMART TRADE!,3/1/2018,22787,103843,FALSE,9.69184E+17,136
Twitter for iPhone,Unemployment filings are at their lowest level in over 48 years. Great news for workers and JOBS JOBS JOBS! #MAGA https://t.co/SzHTarzfrW,3/1/2018,15070,59285,FALSE,9.69273E+17,136
Twitter for iPhone,É??Manufacturing in U.S. Expands at Fastest Pace Since May 2004É?ù https://t.co/XZkwS8tTml,3/1/2018,11427,48759,FALSE,9.69278E+17,136
Twitter for iPhone,É??Consumer Confidence in February Highest Since November 2000É?ù https://t.co/UgAJRawExx,3/1/2018,10663,47092,FALSE,9.69312E+17,136
Media Studio,Together we will face this challenge as a national family with conviction with unity and with a commitment to love and support our neighbors in times of dire need. Working together we will defeat this #OpioidEpidemic.Full Opioid Summit: https://t.co/qqfeVr4BBf https://t.co/oFvr0DJMEf,3/1/2018,11798,51875,FALSE,9.69324E+17,136
Twitter for iPhone,Jobless claims at a 49 year low!,3/2/2018,15222,76116,FALSE,9.69375E+17,136
Twitter for iPhone,Manufacturing growing at the fastest pace in almost two decades!,3/2/2018,14796,75774,FALSE,9.69375E+17,136
